Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales,Year,Quarter,Month,Month Number,Shipping Days,Profit Margin,Revenue Per Unit,Profit Per Unit,Loss Order
2210,CA-2015-125556,2015-11-14,2015-11-16,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824.0,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,924.2,320.68,-603.52,2,641.3520839,2015,4,November,11,2,-0.9410119888128424,320.67604195,-301.76,1
2211,CA-2015-125556,2015-11-14,2015-11-16,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,493.35,898.66,405.31,6,5391.941106,2015,4,November,11,2,0.07516958958416338,898.6568510000001,67.55166666666666,0
2212,CA-2017-162313,2017-11-27,2017-11-30,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146.0,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,261.79,401.86,140.07,3,1205.583521,2017,4,November,11,3,0.1161844016280312,401.8611736666667,46.69,0
2213,CA-2018-107874,2018-11-21,2018-11-25,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,722.38,571.9,-150.48,1,571.9018071,2018,4,November,11,4,-0.2631220921700773,571.9018071,-150.48,1
2214,CA-2018-129378,2018-01-10,2018-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,582.66,419.02,-163.64,15,6285.255501,2018,1,January,1,31,-0.026035536657811994,419.0170334,-10.909333333333333,1
2215,CA-2018-129378,2018-01-10,2018-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,315.91,809.31,493.41,25,20232.79848,2018,1,January,1,31,0.02438664134809294,809.3119392000001,19.7364,0
2216,CA-2018-129378,2018-01-10,2018-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",966.0,543.8,-422.2,25,13594.98725,2018,1,January,1,31,-0.031055564248506373,543.79949,-16.887999999999998,1
2217,CA-2018-129378,2018-01-10,2018-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",886.84,585.84,-301.01,19,11130.89064,2018,1,January,1,31,-0.027042759625926935,585.8363494736842,-15.842631578947367,1
2218,CA-2015-151953,2015-09-20,2015-09-25,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,8.73,99.14,90.41,12,1189.679696,2015,3,September,9,5,0.07599524502601918,99.13997466666666,7.534166666666667,0
2219,CA-2018-130841,2018-07-28,2018-01-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,934.66,183.05,-751.61,21,3843.950222,2018,3,July,7,-201,-0.19553062776368077,183.04524866666665,-35.79095238095238,1
2220,CA-2018-130841,2018-07-28,2018-01-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,554.97,717.11,162.14,25,17927.75964,2018,3,July,7,-201,0.00904407484570671,717.1103856,6.4856,0
2221,CA-2018-130841,2018-07-28,2018-01-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,372.09,222.53,-149.56,9,2002.773886,2018,3,July,7,-201,-0.07467642805084987,222.53043177777778,-16.61777777777778,1
2222,CA-2016-131884,2016-06-12,2016-06-12,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302.0,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,960.33,481.48,-478.85,3,1444.453044,2016,2,June,6,0,-0.331509564806594,481.484348,-159.61666666666667,1
2223,CA-2016-131884,2016-06-12,2016-06-12,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302.0,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,700.07,344.14,-355.94,8,2753.081172,2016,2,June,6,0,-0.12928786975845838,344.1351465,-44.4925,1
2224,CA-2016-131884,2016-06-12,2016-06-12,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,403.56,521.84,118.28,3,1565.534192,2016,2,June,6,0,0.07555248592104848,521.8447306666667,39.42666666666667,0
2225,CA-2018-121909,2018-07-31,2018-05-08,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,323.3,459.4,136.1,15,6890.967629,2018,3,July,7,-84,0.01975049185069971,459.3978419333333,9.073333333333332,0
2226,CA-2017-106383,2017-03-19,2017-03-21,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122.0,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",934.12,76.21,-857.91,23,1752.878626,2017,1,March,3,2,-0.4894292093444695,76.21211417391304,-37.3004347826087,1
2227,CA-2018-130771,2018-07-29,2018-03-08,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745.0,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,174.0,338.6,164.6,25,8465.118725,2018,3,July,7,-143,0.019444499876166827,338.604749,6.584,0
2228,CA-2018-130771,2018-07-29,2018-03-08,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745.0,Central,TEC-PH-10002496,Technology,Phones,Cisco SPA301,119.22,372.06,252.83,21,7813.207626,2018,3,July,7,-143,0.0323593090190843,372.057506,12.03952380952381,0
2229,CA-2017-139157,2017-01-10,2017-05-10,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024.0,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",578.96,361.17,-217.79,9,3250.552435,2017,1,January,1,120,-0.06700091887611713,361.1724927777778,-24.198888888888888,1
2230,CA-2015-128055,2015-03-31,2015-05-04,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,545.89,34.29,-511.6,10,342.9421069,2015,1,March,3,34,-1.491796981783808,34.29421069,-51.160000000000004,1
2231,CA-2015-128055,2015-03-31,2015-05-04,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,7.21,58.39,51.17,5,291.9300725,2015,1,March,3,34,0.17528170209322988,58.3860145,10.234,0
2232,CA-2018-157091,2018-06-26,2018-01-07,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350.0,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,37.03,590.43,553.4,19,11218.18933,2018,2,June,6,-170,0.04933059905844894,590.4310173684211,29.126315789473683,0
2233,CA-2018-132122,2018-09-07,2018-07-14,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,489.64,308.53,-181.11,10,3085.323797,2018,3,September,9,-55,-0.05870048394145907,308.5323797,-18.111,1
2234,CA-2016-123232,2016-12-14,2016-12-16,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,97206.0,West,TEC-PH-10001051,Technology,Phones,HTC One,213.63,182.57,-31.06,15,2738.549692,2016,4,December,12,2,-0.011341769729698225,182.56997946666667,-2.0706666666666664,1
2235,CA-2018-104066,2018-05-12,2018-10-12,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,,East,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,840.6,466.13,-374.47,9,4195.1725,2018,2,May,5,153,-0.08926212211774368,466.13027777777774,-41.607777777777784,1
2236,CA-2016-145849,2016-09-15,2016-09-17,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,493.94,77.29,-416.65,20,1545.73816,2016,3,September,9,2,-0.26954759271777307,77.28690800000001,-20.8325,1
2237,CA-2016-145849,2016-09-15,2016-09-17,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,947.23,499.24,-447.99,6,2995.432294,2016,3,September,9,2,-0.14955771188597594,499.2387156666667,-74.665,1
2238,CA-2017-122322,2017-07-15,2017-07-21,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Provo,Utah,84604.0,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,183.11,986.37,803.25,17,16768.24074,2017,3,July,7,6,0.047903057479600566,986.3671023529413,47.25,0
2239,CA-2018-166849,2018-04-20,2018-04-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,618.17,270.59,-347.57,22,5953.087871,2018,2,April,4,6,-0.05838482608213461,270.5949032272727,-15.798636363636364,1
2240,CA-2017-146633,2017-11-15,2017-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,550.12,812.63,262.51,25,20315.77137,2017,4,November,11,2,0.012921488198456725,812.6308548,10.500399999999999,0
2241,CA-2017-146633,2017-11-15,2017-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,771.06,407.0,-364.06,1,407.004165,2017,4,November,11,2,-0.8944871608377767,407.004165,-364.06,1
2242,US-2017-126893,2017-11-26,2017-01-12,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,160.93,921.64,760.71,9,8294.732075,2017,4,November,11,-318,0.0917100146360062,921.6368972222222,84.52333333333334,0
2243,CA-2018-103380,2018-11-21,2018-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104.0,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,84.0,966.3,882.3,15,14494.48919,2018,4,November,11,4,0.06087141039842329,966.2992793333334,58.82,0
2244,CA-2018-103380,2018-11-21,2018-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104.0,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,912.33,289.02,-623.31,2,578.0336991,2018,4,November,11,4,-1.078328133758456,289.01684955,-311.655,1
2245,CA-2018-103380,2018-11-21,2018-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104.0,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,283.82,16.78,-267.03,11,184.6303126,2018,4,November,11,4,-1.4462955526621362,16.78457387272727,-24.275454545454544,1
2246,CA-2018-103380,2018-11-21,2018-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104.0,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",113.02,115.75,2.73,17,1967.727904,2018,4,November,11,4,0.0013873869422954526,115.74870023529412,0.16058823529411764,0
2247,CA-2018-103380,2018-11-21,2018-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104.0,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,493.5,976.0,482.5,12,11712.05366,2018,4,November,11,4,0.04119687409287365,976.0044716666666,40.208333333333336,0
2248,CA-2016-116092,2016-02-15,2016-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,669.64,551.62,-118.02,10,5516.231929,2016,1,February,2,3,-0.02139503949780354,551.6231928999999,-11.802,1
2249,CA-2016-116092,2016-02-15,2016-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004.0,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",364.09,465.87,101.78,25,11646.74988,2016,1,February,2,3,0.008738918672476892,465.86999519999995,4.0712,0
2250,CA-2016-116092,2016-02-15,2016-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004.0,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,312.81,673.58,360.77,9,6062.253074,2016,1,February,2,3,0.05951087748996867,673.5836748888889,40.08555555555555,0
2251,CA-2016-116092,2016-02-15,2016-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,527.28,933.47,406.19,13,12135.09977,2016,1,February,2,3,0.03347232471909046,933.4692130769231,31.245384615384616,0
2252,CA-2016-116092,2016-02-15,2016-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,554.12,643.41,89.3,23,14798.53792,2016,1,February,2,3,0.006034379915282873,643.4146921739131,3.882608695652174,0
2253,CA-2017-117849,2017-04-15,2017-04-17,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,42.85,219.0,176.15,19,4160.970086,2017,2,April,4,2,0.04233387800423615,218.99842557894738,9.271052631578948,0
2254,CA-2016-169201,2016-09-28,2016-01-10,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110.0,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,257.56,69.33,-188.23,18,1247.95025,2016,3,September,9,-262,-0.1508313332202145,69.33056944444445,-10.45722222222222,1
2255,CA-2016-169201,2016-09-28,2016-01-10,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110.0,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,503.76,677.54,173.78,19,12873.33134,2016,3,September,9,-262,0.01349922529066202,677.5437547368422,9.146315789473684,0
2256,CA-2017-164091,2017-09-17,2017-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401.0,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,451.22,401.18,-50.04,2,802.3529487,2017,3,September,9,5,-0.06236656833015513,401.17647435,-25.02,1
2257,CA-2017-164091,2017-09-17,2017-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401.0,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",90.37,122.31,31.94,9,1100.792929,2017,3,September,9,5,0.02901544800893248,122.31032544444444,3.548888888888889,0
2258,CA-2018-105214,2018-06-16,2018-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,824.13,443.2,-380.93,14,6204.833982,2018,2,June,6,3,-0.061392456446870976,443.2024272857143,-27.209285714285716,1
2259,CA-2018-105214,2018-06-16,2018-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",746.36,917.87,171.51,14,12850.20869,2018,2,June,6,3,0.013346864952743424,917.8720492857143,12.250714285714285,0
2260,CA-2016-117611,2016-08-11,2016-10-11,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024.0,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,879.33,134.54,-744.79,5,672.7138679,2016,3,August,8,61,-1.1071423312930933,134.54277358,-148.958,1
2261,CA-2016-117611,2016-08-11,2016-10-11,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024.0,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,94.28,984.61,890.33,16,15753.76901,2016,3,August,8,61,0.056515364636541665,984.610563125,55.645625,0
2262,US-2016-137960,2016-12-18,2016-12-18,Same Day,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,936.62,69.66,-866.96,1,69.66023251,2016,4,December,12,0,-12.44555133914525,69.66023251,-866.96,1
2263,CA-2018-122994,2018-06-02,2018-09-02,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",704.63,567.03,-137.61,15,8505.388976,2018,2,June,6,92,-0.01617915422660853,567.0259317333333,-9.174000000000001,1
2264,CA-2017-131065,2017-11-14,2017-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318.0,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,629.43,199.45,-429.98,7,1396.117463,2017,4,November,11,2,-0.30798268154031394,199.44535185714287,-61.425714285714285,1
2265,CA-2017-131065,2017-11-14,2017-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),93.54,314.09,220.55,18,5653.683486,2017,4,November,11,2,0.03900996590030898,314.093527,12.252777777777778,0
2266,CA-2017-131065,2017-11-14,2017-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",657.63,691.38,33.75,19,13136.12731,2017,4,November,11,2,0.0025692503736856674,691.3751215789474,1.7763157894736843,0
2267,CA-2018-149146,2018-12-10,2018-12-10,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110.0,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,247.13,363.53,116.4,3,1090.595757,2018,4,December,12,0,0.10673065547237408,363.531919,38.800000000000004,0
2268,CA-2018-137470,2018-09-17,2018-09-17,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,676.75,426.49,-250.26,4,1705.953798,2018,3,September,9,0,-0.14669799398635297,426.4884495,-62.565,1
2269,CA-2018-105480,2018-12-20,2018-12-26,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,509.43,815.05,305.62,23,18746.16669,2018,4,December,12,6,0.016303066384394774,815.0507256521738,13.287826086956523,0
